"filename", "language", "JavaScript", "JSON with Comments", "JSON", "Markdown", "TypeScript", "Python", "vue", "MS SQL", "PostCSS", "Shell Script", "Properties", "YAML", "Docker", "pip requirements", "HTML", "Ignore", "XML", "comment", "blank", "total"
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\scoring\ScoringRoleCards.vue", "vue", 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 83
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\scoring\ScoringRuleEditor.vue", "vue", 0, 0, 0, 0, 0, 0, 385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 400
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\scoring\ScoringVersionHistory.vue", "vue", 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 88
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\settings\scoring\index.ts", "TypeScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\skillRotation\ActualRotation.vue", "vue", 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 124
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\skillRotation\AnalysisConfig.vue", "vue", 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 131
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\skillRotation\IdealRotation.vue", "vue", 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 124
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\skillRotation\ImportDialog.vue", "vue", 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 91
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\skillRotation\MistakeStats.vue", "vue", 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 77
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\skillRotation\OptimizationSuggestions.vue", "vue", 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 72
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\skillRotation\SkillRatioAnalysis.vue", "vue", 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\skillRotation\SkillTimeline.vue", "vue", 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 73
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\skillRotation\WelcomeBanner.vue", "vue", 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 61
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\system\AppWatermark.vue", "vue", 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 187
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\components\test\DpsTestResult.vue", "vue", 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 184
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\attendance\useAttendanceDetail.ts", "TypeScript", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 105
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\attendance\useDataAttendance.ts", "TypeScript", 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25, 223
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\auth\useLogin.ts", "TypeScript", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 90
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\combat\useCombatLogDetail.ts", "TypeScript", 0, 0, 0, 0, 391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 43, 463
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\combat\useCombatLogList.ts", "TypeScript", 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 199
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\combat\useFightData.ts", "TypeScript", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 86
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\combat\useScoringRules.ts", "TypeScript", 0, 0, 0, 0, 354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 54, 424
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\combat\useSkillRotation.ts", "TypeScript", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 65
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\combat\useSkillRotationTimeline.ts", "TypeScript", 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 160
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\common\__tests__\useInfiniteScroll.test.ts", "TypeScript", 0, 0, 0, 0, 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 77, 441
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\common\useColorPicker.ts", "TypeScript", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 74
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\common\useDictionaryWrapper.ts", "TypeScript", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 74
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\common\useInfiniteScroll.ts", "TypeScript", 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37, 275
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\core\useAuthGuard.ts", "TypeScript", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 12, 87
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\core\useData.ts", "TypeScript", 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23, 149
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\core\useDataLoading.ts", "TypeScript", 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 118
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\core\useDict.ts", "TypeScript", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 18, 119
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\core\useDictMapping.ts", "TypeScript", 0, 0, 0, 0, 413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 89, 666
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\core\useDictionaryManagement.ts", "TypeScript", 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23, 269
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\core\useScreenshotDetection.ts", "TypeScript", 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 20, 203
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\core\useWatermarkCapture.ts", "TypeScript", 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 24, 176
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\data\useDataDashboard.ts", "TypeScript", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 67
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\layout\useTopNav.ts", "TypeScript", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 73
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\log\useLogTable.ts", "TypeScript", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 40
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\log\useLogUpload.ts", "TypeScript", 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 181
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\settings\useScoringRulesSettings.ts", "TypeScript", 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 192
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\settings\useSecuritySettings.ts", "TypeScript", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\system\usePermission.ts", "TypeScript", 0, 0, 0, 0, 346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 45, 457
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\system\usePermissionCheck.ts", "TypeScript", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 62
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\system\usePermissionDirective.ts", "TypeScript", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 130
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\system\useSystemAdmin.ts", "TypeScript", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 86
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\system\useSystemSettings.ts", "TypeScript", 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 126
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\test\useDpsReportTest.ts", "TypeScript", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 51
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\composables\useAuthGuard.ts", "TypeScript", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 12, 87
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\config\apiEndpoints.ts", "TypeScript", 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 27, 302
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\config\app.config.ts", "TypeScript", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 14, 135
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\config\designTokens.ts", "TypeScript", 0, 0, 0, 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 17, 277
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\config\storage.config.ts", "TypeScript", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 9, 67
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\config\themePreset.ts", "TypeScript", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 88
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\config\themes.ts", "TypeScript", 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 257
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\constants\apiEndpoints.ts", "TypeScript", 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 27, 302
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\constants\combatConstants.ts", "TypeScript", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 92
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\constants\designTokens.ts", "TypeScript", 0, 0, 0, 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 17, 277
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\constants\scoringConstants.ts", "TypeScript", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 109
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\constants\themes.ts", "TypeScript", 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 257
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\data\builds.json", "JSON", 0, 0, 1119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1119
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\data\mockEiData.ts", "TypeScript", 0, 0, 0, 0, 878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 4, 906
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\directive\permission.ts", "TypeScript", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 130
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\layout\LoginLayout.vue", "vue", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\layout\MainLayout.vue", "vue", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 110
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\layout\components\gameMenu\index.vue", "vue", 0, 0, 0, 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 218
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\layout\components\topNav\LogoutConfirmDialog.vue", "vue", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 71
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\layout\components\topNav\MobileMenu.vue", "vue", 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 61
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\layout\components\topNav\NavNotification.vue", "vue", 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 190
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\layout\components\topNav\NavUserMenu.vue", "vue", 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 119
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\layout\components\topNav\index.vue", "vue", 0, 0, 0, 0, 0, 0, 803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 76, 901
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\locales\en-US.ts", "TypeScript", 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 191
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\locales\index.ts", "TypeScript", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 24
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\locales\zh-CN.ts", "TypeScript", 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 191
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\main.ts", "TypeScript", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 24, 146
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\models\ai\ai.ts", "TypeScript", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 54
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\models\auth\user.ts", "TypeScript", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 50
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\models\combat\logs.ts", "TypeScript", 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 118
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\models\combat\members.ts", "TypeScript", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 70
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\models\data\attendance.ts", "TypeScript", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 69
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\models\data\dashboard.ts", "TypeScript", 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 98
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\models\index.ts", "TypeScript", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\router\index.ts", "TypeScript", 0, 0, 0, 0, 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 22, 325
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\router\permissionGuard.ts", "TypeScript", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 53
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\ai\aiService.ts", "TypeScript", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 46
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\auth\authService.ts", "TypeScript", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 51
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\auth\rolesService.ts", "TypeScript", 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 144
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\auth\usersService.ts", "TypeScript", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 72
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\combat\combatAnalysisService.ts", "TypeScript", 0, 0, 0, 0, 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 43, 453
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\combat\fightsService.ts", "TypeScript", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\combat\logsService.ts", "TypeScript", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 118
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\combat\wvwReportService.ts", "TypeScript", 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 37, 306
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\core\apiService.ts", "TypeScript", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 127
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\core\configManager.ts", "TypeScript", 0, 0, 0, 0, 378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 67, 508
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\core\errorHandler.ts", "TypeScript", 0, 0, 0, 0, 407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 51, 477
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\core\mockData.ts", "TypeScript", 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 267
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\core\monitoringService.ts", "TypeScript", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\core\pluginManager.ts", "TypeScript", 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 54, 324
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\data\attendanceService.ts", "TypeScript", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 93
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\data\dashboardService.ts", "TypeScript", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 70
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\data\gameDataService.ts", "TypeScript", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 63
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\data\membersService.ts", "TypeScript", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 40
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\ei\eiAnalysisService.ts", "TypeScript", 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 17, 240
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\ei\eiDataService.ts", "TypeScript", 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 33, 229
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\ei\eiUnifiedService.ts", "TypeScript", 0, 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 221
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\index.ts", "TypeScript", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 72
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\professionService.ts", "TypeScript", 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 47, 410
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\scoring\scoringRulesService.ts", "TypeScript", 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 27, 193
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\skills\skillsService.ts", "TypeScript", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\system\dictionaryService.ts", "TypeScript", 0, 0, 0, 0, 409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 32, 570
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\system\noticeService.ts", "TypeScript", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 50
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\system\settingsService.ts", "TypeScript", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 81
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\services\system\themeService.ts", "TypeScript", 0, 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 70, 457
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\store\eiData.ts", "TypeScript", 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 32, 189
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\store\ei\eiData.ts", "TypeScript", 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 32, 197
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\store\index.ts", "TypeScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 13
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\store\modules.ts", "TypeScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 9
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\store\system\dict.ts", "TypeScript", 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 28, 280
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\store\system\settings.ts", "TypeScript", 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 167
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\base.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 124
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\components\badges.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39, 211
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\components\buttons.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 13, 46, 281
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\components\cards.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 12, 44, 270
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\components\combat\PlayerDetailPanel.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\components\combat\SkillRotationTimeline.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 97
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\components\common\dictionary\DictionaryManagementWrapper.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 59
